Name,Pic,Gender,Str min,Str max,Dex min,Dex max,Vit min,Vit Max,Spec Min,Spec Max,Insight Min,Insight Max,HP Min,Int Rank Min,Abilities,Moves,Generation,Types,Environment
"""Spheal""","""https://archives.bulbagarden.net/media/upload/6/6f/0363Spheal.png""","[""Male""; ""Female""]",1,3,1,3,2,4,2,4,2,4,3,0,"[""Ice Body""; ""Thick Fat""]","[[""Defense Curl""; 0];[""Growl""; 0];[""Powder Snow""; 0];[""Water Gun""; 1];[""Encore""; 1];[""Ice Ball""; 2];[""Body Slam""; 2];[""Brine""; 2];[""Aurora Beam""; 2];[""Hail""; 2];[""Rest""; 3];[""Snore""; 3];[""Blizzard""; 3];[""Sheer Cold""; 3];[""Dive""; 4];[""Rollout""; 4];[""Endure""; 4]]",3,"[""Ice""; ""Water""]","[""Snow""; ""Ocean""]"
"""Sealeo""","""https://archives.bulbagarden.net/media/upload/3/36/0364Sealeo.png""","[""Male""; ""Female""]",2,4,2,4,2,5,2,5,2,5,4,2,"[""Ice Body""; ""Thick Fat""]","[[""Defense Curl""; 0];[""Growl""; 0];[""Powder Snow""; 0];[""Water Gun""; 1];[""Encore""; 1];[""Ice Ball""; 2];[""Body Slam""; 2];[""Brine""; 2];[""Aurora Beam""; 2];[""Hail""; 2];[""Swagger""; 2];[""Rest""; 3];[""Snore""; 3];[""Blizzard""; 3];[""Sheer Cold""; 3];[""Water Pulse""; 4];[""Aqua Ring""; 4];[""Super Fang""; 4]]",3,"[""Ice""; ""Water""]","[""Snow""; ""Ocean""]"
"""Walrein""","""https://archives.bulbagarden.net/media/upload/b/ba/0365Walrein.png""","[""Male""; ""Female""]",2,5,2,4,3,6,3,6,2,5,6,3,"[""Ice Body""; ""Thick Fat""]","[[""Growl""; 0];[""Powder Snow""; 0];[""Water Gun""; 1];[""Encore""; 1];[""Crunch""; 2];[""Ice Ball""; 2];[""Body Slam""; 2];[""Brine""; 2];[""Aurora Beam""; 2];[""Hail""; 2];[""Swagger""; 2];[""Ice Fang""; 2];[""Snore""; 3];[""Sheer Cold""; 3];[""Blizzard""; 3];[""Rest""; 3];[""Belly Drum""; 4];[""Fissure""; 4];[""Aqua Tail""; 4]]",3,"[""Ice""; ""Water""]","[""Snow""; ""Ocean""]"
"""Clamperl""","""https://archives.bulbagarden.net/media/upload/a/af/0366Clamperl.png""","[""Male""; ""Female""]",2,4,1,3,2,5,2,5,2,4,1,3,"[""Shell Armor""]","[[""Clamp""; 0];[""Water Gun""; 1];[""Iron Defense""; 2];[""Whirlpool""; 2];[""Shell Smash""; 3];[""Refresh""; 4];[""Endure""; 4];[""Mud Sport""; 4]]",3,"[""Water""]","[""Ocean""]"
"""Huntail""","""https://archives.bulbagarden.net/media/upload/a/a8/0367Huntail.png""","[""Male""; ""Female""]",3,6,2,4,3,6,3,6,2,5,4,2,"[""Swift Swim""]","[[""Whirlpool""; 0];[""Bite""; 0];[""Screech""; 1];[""Feint Attack""; 1];[""Water pulse""; 2];[""Scary Face""; 2];[""Ice Fang""; 2];[""Brine""; 2];[""Baton Pass""; 2];[""Crunch""; 2];[""Dive""; 2];[""Sucker Punch""; 3];[""Coil""; 3];[""Aqua Tail""; 3];[""Hydro Pump""; 3];[""Muddy Water""; 4];[""Super Fang""; 4];[""Bind""; 4]]",3,"[""Water""]","[""Ocean""]"
"""Gorebyss""","""https://archives.bulbagarden.net/media/upload/8/87/0368Gorebyss.png""","[""Male""; ""Female""]",2,4,2,4,3,6,3,6,2,5,4,2,"[""Swift Swim""]","[[""Whirlpool""; 0];[""Water Sport""; 0];[""Confusion""; 1];[""Agility"";1];[""Draining Kiss""; 2];[""Water Pulse""; 2];[""Amnesia""; 2];[""Aqua Ring""; 2];[""Captivate""; 2];[""Baton Pass""; 2];[""Dive""; 2];[""Psychic""; 3];[""Aqua Tail""; 3];[""Coil""; 3];[""Hydro Pump""; 3];[""Confuse Ray""; 4];[""Bind""; 4];[""Muddy Water""; 4]]",3,"[""Water""]","[""Ocean""]"
"""Relicanth""","""https://archives.bulbagarden.net/media/upload/e/e8/0369Relicanth.png""","[""Male""; ""Female""]",2,5,2,4,3,7,2,4,2,4,5,2,"[""Rock Head""; ""Swift Swim""]","[[""Harden""; 0];[""Tackle""; 0];[""Mud Sport""; 0];[""Flail""; 1];[""Water Gun""; 1];[""Rock Tomb""; 2];[""Yawn""; 2];[""Take Down""; 2];[""Ancient Power""; 2];[""Rest""; 2];[""Dive""; 2];[""Double-Edge""; 3];[""Head Smash""; 3];[""Hydro Pump""; 3];[""Magnitude""; 4];[""Skull Bash""; 4];[""Aqua Tail""; 4]]",3,"[""Rock""; ""Water""]","[""Ocean""]"
"""Luvdisc""","""https://archives.bulbagarden.net/media/upload/d/d4/0370Luvdisc.png""","[""Male""; ""Female""]",1,3,2,6,2,4,1,3,2,4,4,1,"[""Swift Swim""]","[[""Tackle""; 0];[""Charm""; 0];[""Water Gun""; 1];[""Agility""; 1];[""Take Down""; 2];[""Draining Kiss""; 2];[""Lucky Chant""; 2];[""Water Pulse""; 2];[""Heart Stamp""; 2];[""Attract""; 2];[""Flail""; 2];[""Sweet Kiss""; 2];[""Hydro pump""; 3];[""Aqua Ring""; 3];[""Captivate""; 3];[""Safeguard""; 3];[""Swift""; 4];[""Heal Pulse""; 4];[""Captivate""; 4]]",3,"[""Water""]","[""Ocean""]"
"""Bagon""","""https://archives.bulbagarden.net/media/upload/4/4a/0371Bagon.png""","[""Male""; ""Female""]",2,5,2,4,2,4,1,3,1,3,3,2,"[""Rock Head""]","[[""Rage""; 0];[""Bite""; 1];[""Leer""; 1];[""Ember""; 1];[""Focus Energy""; 2];[""Zen Headbutt""; 2];[""Dragon Breath""; 2];[""Headbutt""; 2];[""Scary Face""; 2];[""Crunch""; 2];[""Dragon Claw""; 3];[""Flamethrower""; 3];[""Double-Edge""; 3];[""Dragon Rage""; 4];[""Mimic""; 4'];[""Endure""; 4]]",3,"[""Dragon""]","[""Cave""; ""Mountain""]"
"""Shelgon""","""https://archives.bulbagarden.net/media/upload/c/cb/0372Shelgon.png""","[""Male""; ""Female""]",3,6,2,4,3,6,2,4,2,4,4,2,"[""Rock Head""]","[[""Rage""; 0];[""Bite""; 1];[""Leer""; 1];[""Ember""; 1];[""Focus Energy""; 2];[""Zen Headbutt; 2];[""Protect""; 2];[""Dragon Breath""; 2];[""Headbutt""; 2];[""Scary Face""; 2];[""Crunch""; 2];[""Dragon Claw""; 3];[""Flamethrower""; 3];[""Double-Edge""; 3];[""Dragon Pulse""; 4];[""Hydro Pump""; 4'];[""Iron Defense""; 4]]",3,"[""Dragon""]","[""Cave""; ""Mountain""]"
"""Salamence""","""https://archives.bulbagarden.net/media/upload/thumb/8/8a/0373Salamence.png/250px-0373Salamence.png""","[""Male""; ""Female""]",3,7,3,6,2,5,3,6,2,5,5,4,"[""Intimidate""]","[[""Rage""; 0];[""Bite""; 1];[""Leer""; 1];[""Ember""; 1];[""Focus Energy""; 1];[""Headbutt""; 2];[""Dragon Breath""; 2];[""Focus Energy""; 2];[""Thunder Fang""; 2];[""Protect""; 2];[""Scary Face""; 2];[""Zen Headbutt""; 2];[""Crunch""; 2];[""Fly""; 2];[""Dragon Claw""; 2];[""Double-Edge""; 3];[""Flamethrower""; 3];[""Dragon Tail""; 3];[""Outrage""; 4];[""Dragon Dance""; 4];[""Draco Meteor; 4]]",3,"[""Dragon""; ""Flying""]","[""Cave""; ""Mountain""]"
"""Belbum""","""https://archives.bulbagarden.net/media/upload/a/aa/0374Beldum.png""","[""None""]",2,4,1,3,2,5,1,3,2,4,3,1,"[""Clear Body""]","[[""Take Down""; 0];[""Iron Head""; 3];[""Headbutt""; 4]]",3,"[""Steel""; ""Psychic""]","[""Mountain""]"
"""Metang""","""https://archives.bulbagarden.net/media/upload/2/23/0375Metang.png""","[""None""]",2,5,2,4,3,5,2,4,2,5,4,2,"[""Clear Body""]","[[""Take Down""; 0];[""Confusion""; 1];[""Metal Claw""; 1];[""Magnet Rise""; 2];[""Pursuit""; 2];[""Miracle Eye""; 2];[""Zen Headbutt""; 2];[""Bullet Punch""; 2];[""Scary Face""; 2];[""Agility""; 2];[""Psychic""; 3];[""Meteor Mash""; 3];[""Iron Defense""; 3];[""Hyper Beam""; 3];[""Thunder Punch""; 4];[""Ice Punch""; 4];[""Self-Destruct""; 4]]",3,"[""Steel""; ""Psychic""]","[""Mountain""]"
"""Metagross""","""https://archives.bulbagarden.net/media/upload/f/fe/0376Metagross.png""","[""None""]",3,7,2,5,3,7,3,6,2,5,5,4,"[""Clear Body""]","[[""Take Down""; 0];[""Confusion""; 1];[""Metal Claw""; 1];[""Magnet Rise""; 2];[""Pursuit""; 2];[""Miracle Eye""; 2];[""Zen Headbutt""; 2];[""Bullet Punch""; 2];[""Scary Face""; 2];[""Agility""; 2];[""Psychic""; 3];[""Meteor Mash""; 3];[""Iron Defense""; 3];[""Hammer Arm""; 3];[""Hyper Beam""; 3];[""Telekinesis""; 4];[""Block""; 4];[""Self-Destruct""; 4]]",3,"[""Steel""; ""Psychic""]","[""Mountain""]"
"""Regirock""","""https://archives.bulbagarden.net/media/upload/9/9c/0377Regirock.png""","[""None""]",6,6,4,4,10,10,4,4,6,6,4,5,"[""Clear Body""; ""Sturdy""]","[[""Stomp""; 5];[""Rock Throw""; 5];[""Charge Beam""; 5];[""Bulldoze""; 5];[""Curse""; 5];[""Ancient Power""; 5];[""Iron Defense""; 5];[""Stone Edge""; 5];[""Hammer Arm""; 5];[""Lock-On""; 5];[""Zapcannon""; 5];[""Superpower""; 5];[""Hyper Beam""; 5];[""Explosion""; 5];[""Mimic""; 5];[""Rock Slide""; 5];[""Rock Smash""; 5];[""Rock Polish""; 5]]",3,"[""Rock""]","[""Cave""; ""Mountain""; ""Desert""]"
"""Regice""","""https://archives.bulbagarden.net/media/upload/1/1c/0378Regice.png""","[""None""]",4,4,4,4,6,6,6,6,10,10,4,5,"[""Clear Body""; ""Ice Body""]","[[""Stomp""; 5];[""Icy Wind""; 5];[""Charge Beam""; 5];[""Bulldoze""; 5];[""Curse""; 5];[""Ancient Power""; 5];[""Amnesia""; 5];[""Ice Beam""; 5];[""Hammer Arm""; 5];[""Lock-On""; 5];[""Zap Cannon""; 5];[""Superpower""; 5];[""Hyper Beam""; 5];[""Explosion""; 5];[""Mimic""; 5];[""Avalanche""; 5];[""Ice Punch""; 5];[""Aurora Veil""; 5]]",3,"[""Ice""]","[""Cave""; ""Mountain""; ""Snow""]"
"""Registeel""","""https://archives.bulbagarden.net/media/upload/2/22/0379Registeel.png""","[""None""]",5,5,4,4,8,8,5,5,8,8,4,5,"[""Clear Body""; ""Light Metal""]","[[""Stomp""; 5];[""Metal Claw""; 5];[""Charge Beam""; 5];[""Bulldoze""; 5];[""Curse""; 5];[""Ancient Power""; 5];[""Iron Defense""; 5];[""Amnesia""; 5];[""Iron Head""; 5];[""Flash Cannon""; 5];[""Hmmer Arm""; 5];[""Lock-On""; 5];[""Zap Cannon""; 5];[""Superpower""; 5];[""Hyper Beam""; 5];[""Explosion""; 5];[""Mimic""; 5];[""Block""; 5];[""Endure""; 5];[""Safeguard""; 5]]",3,"[""Steel""]","[""Cave""; ""Mountain""]"
"""Latias""","""https://archives.bulbagarden.net/media/upload/f/f7/0380Latias.png""","[""Female""]",5,5,6,6,5,5,6,6,7,7,4,5,"[""Levitate""]","[[""Helping Hand""; 0];[""Safeguard""; 0];[""Psywave""; 5];[""Wish""; 5];[""Water Sport""; 5];[""Charm""; 5];[""Stored Power""; 5];[""Refresh""; 5];[""Heal Pulse""; 5];[""Dragon Breath""; 5];[""Mist Ball""; 5];[""Psycho Shift""; 5];[""Recover""; 5];[""Reflect Type""; 5];[""Zen Headbutt""; 5];[""Guard Split""; 5];[""Psychic""; 5];[""Dragon Pulse""; 5];[""Healing Wish""; 5];[""Camouflage""; 5];[""Role Play""; 5]]",3,"[""Dragon""; ""Psychic""]","[""Plains""; ""Mountain""]"
"""Latios""","""https://archives.bulbagarden.net/media/upload/b/b9/0381Latios.png""","[""Male""]",5,5,6,6,5,5,7,7,6,6,4,5,"[""Levitate""]","[[""Helping Hand""; 0];[""Safeguard""; 0];[""Psywave""; 5];[""Heal Block""; 5];[""Protect""; 5];[""Dragon Dance""; 5];[""Stored Power""; 5];[""Refresh""; 5];[""Heal Pulse""; 5];[""Dragon Breath""; 5];[""Luster Purge""; 5];[""Psycho Shift""; 5];[""Recover""; 5];[""Telekenesis""; 5];[""Zen Headbutt""; 5];[""Power Split""; 5];[""Psychic""; 5];[""Dragon Pulse""; 5];[""Momento""; 5];[""Camouflage""; 5];[""Role Play""; 5]]",3,"[""Dragon""; ""Psychic""]","[""Plains""; ""Mountain""]"
"""Kyogre""","""https://archives.bulbagarden.net/media/upload/5/51/0382Kyogre.png""","[""None""]",6,6,5,5,5,5,8,8,7,7,6,5,"[""Drizzle""]","[[""Ancient Power""; 5];[""Water Pulse""; 5];[""Scary face""; 5];[""Aqua Tail""; 5];[""Ice Beam""; 5];[""Origin Pulse""; 5];[""Calm MInd""; 5];[""Muddy Water""; 5];[""Sheer Cold""; 5];[""Hydro Pump""; 5];[""Double-Edge""; 5];[""Water Spout""; 5];[""Strength""; 5];[""Dive""; 5];[""Whirlpool""; 5];[""Blizzard""; 5];[""Psych Up""; 5];[""Mist""; 5];[""Defog""; 5];[""Telekinesis""; 5];[""Blizzard""; 5];[""Drain Punch""; 5];[""Snatch""; 5]]",3,"[""Water""]","[ ""Ocean""; ""Cave""]"
"""Groudon""","""https://archives.bulbagarden.net/media/upload/2/28/0383Groudon.png""","[""None""]",8,8,5,5,7,7,6,6,5,5,5,5,"[""Drought""]","[[""Ancient Power""; 5];[""Mud Shot""; 5];[""Scary face""; 5];[""Earth Power""; 5];[""Lava Plume""; 5];[""Rest""; 5];[""Earthquake""; 5];[""Peripice Blades""; 5];[""Bulk Up""; 5];[""Solar Beam""; 5];[""Fissure""; 5];[""Fire Blast""; 5];[""Hammer Arm""; 5];[""Erupsion""; 5];[""Mud Sport""; 5];[""Dig""; 5];[""Strength""; 5];[""Block""; 5];[""Stealth Rock""; 5];[""Rock Smash""; 5];[""Flame Wheel""; 5];[""Heat Crash""; 5];[""Sandstorm""; 5];[""Wide Guard""; 5];[""Rock Climb""; 5]]",3,"[""Ground""]","[""Cave""; ""Mountain""]"
"""Rayquaza""","""https://archives.bulbagarden.net/media/upload/0/02/384Rayquaza_E.png""","[""None""]",8,8,6,6,5,5,8,8,5,5,8,5,"[""Air Lock""]","[[""Twister""; 5];[""Scary Face""; 5];[""Ancient Power""; 5];[""Crunch""; 5];[""Air Slash""; 5];[""Rest""; 5];[""Extreme Speed""; 5];[""Dragon Pulse""; 5];[""Dragon Dance""; 5];[""Fly""; 5];[""Hyper Voice""; 5];[""Outrage""; 5];[""Hyper Beam""; 5];[""Roar""; 5];[""Dragon Ascent""; 5];[""Sky Drop""; 5];[""Defog""; 5];[""Tailwind""; 5];[""Rain Dance""; 5];[""Sunny Day""; 5];[""Dive""; 5];[""Dig""; 5];[""Draco Meteor""; 5];[""Hurricane""; 5];[""Cosmic Power""; 5]]",3,"[""Dragon""; ""Flying""]","[""Mountain""]"
"""Jirachi""","""https://archives.bulbagarden.net/media/upload/6/61/0385Jirachi.png""","[""None""]",6,6,6,6,6,6,6,6,6,6,5,5,"[""Serene Grace""]","[[""Wish""; 0];[""Doom Desire""; 0];[""Meteor Mash""; 5];[""Swift""; 5];[""Helping Hand""; 5];[""Psychic""; 5];[""Refresh""; 5];[""Lucky Chant""; 5];[""Rest""; 5];[""Zen Headbutt""; 5];[""Double-Edge""; 5];[""Gravity""; 5];[""Healing Wish""; 5];[""Future Sight""; 5];[""Cosmic Power""; 5];[""Last Resort""; 5];[""Confusion""; 5];[""Confide""; 5];[""Trick""; 5];[""Trick Room""; 5]]",3,"[""Steel""; ""Psychic""]","[""Mountain""; ""Plains""]"
"""Deoxys (Base Form)""","""https://archives.bulbagarden.net/media/upload/d/d7/0386Deoxys.png""","[""None""]",8,8,8,8,4,4,8,8,4,4,4,5,"[""Pressure""]","[[""Leer""; 5];[""Wrap""; 5];[""Night Shade""; 5];[""Teleport""; 5];[""Knock Off""; 5];[""Pursuit""; 5];[""Psychic""; 5];[""Snatch""; 5];[""Psycho Shit""; 5];[""Zen Headbutt""; 5];[""Cosmic Power""; 5];[""Recover""; 5];[""Psycho Boost""; 5];[""Hyper Beam""; 5];[""Toxic""; 5];[""Laser Focus""; 5];[""Bind""; 5];[""Signal Beam""; 5]]",3,"[""Psychic""]","[""Forest""; ""Plains""; ""Jungle""; ""Desert""; ""Mountain""; ""City"" ; ""Ocean""]"
"""Deoxys (Attack Form)""","""https://archives.bulbagarden.net/media/upload/c/c6/0386Deoxys-Attack.png""","[""None""]",10,10,8,8,2,2,10,10,2,2,4,5,"[""Pressure""]","[[""Leer""; 5];[""Wrap""; 5];[""Night Shade""; 5];[""Teleport""; 5];[""Knock Off""; 5];[""Pursuit""; 5];[""Psychic""; 5];[""Snatch""; 5];[""Psycho Shit""; 5];[""Zen Headbutt""; 5];[""Cosmic Power""; 5];[""Recover""; 5];[""Psycho Boost""; 5];[""Hyper Beam""; 5];[""Toxic""; 5];[""Laser Focus""; 5];[""Bind""; 5];[""Signal Beam""; 5]]",3,"[""Psychic""]","[""Forest""; ""Plains""; ""Jungle""; ""Desert""; ""Mountain""; ""City"" ; ""Ocean""]"
"""Deoxys (Defense Form)""","""https://archives.bulbagarden.net/media/upload/2/27/0386Deoxys-Defense.png""","[""None""]",5,5,5,5,9,9,5,5,9,9,4,5,"[""Pressure""]","[[""Leer""; 5];[""Wrap""; 5];[""Night Shade""; 5];[""Teleport""; 5];[""Knock Off""; 5];[""Pursuit""; 5];[""Psychic""; 5];[""Snatch""; 5];[""Psycho Shit""; 5];[""Zen Headbutt""; 5];[""Cosmic Power""; 5];[""Recover""; 5];[""Psycho Boost""; 5];[""Hyper Beam""; 5];[""Toxic""; 5];[""Laser Focus""; 5];[""Bind""; 5];[""Signal Beam""; 5]]",3,"[""Psychic""]","[""Forest""; ""Plains""; ""Jungle""; ""Desert""; ""Mountain""; ""City"" ; ""Ocean""]"
"""Deoxys (Speed Form)""","""https://archives.bulbagarden.net/media/upload/1/17/0386Deoxys-Speed.png""","[""None""]",6,6,10,10,5,5,6,6,5,5,4,5,"[""Pressure""]","[[""Leer""; 5];[""Wrap""; 5];[""Night Shade""; 5];[""Teleport""; 5];[""Knock Off""; 5];[""Pursuit""; 5];[""Psychic""; 5];[""Snatch""; 5];[""Psycho Shit""; 5];[""Zen Headbutt""; 5];[""Cosmic Power""; 5];[""Recover""; 5];[""Psycho Boost""; 5];[""Hyper Beam""; 5];[""Toxic""; 5];[""Laser Focus""; 5];[""Bind""; 5];[""Signal Beam""; 5]]",3,"[""Psychic""]","[""Forest""; ""Plains""; ""Jungle""; ""Desert""; ""Mountain""; ""City"" ; ""Ocean""]"
"""Turtwig""","""https://archives.bulbagarden.net/media/upload/6/68/0387Turtwig.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,4,2,4,3,0,"[""Overgrow""]","[[""Tackle""; 0]; [""Absorb""; 1]; [""Curse""; 2]; [""Mega Drain""; 2]; [""Synthesis""; 2]; [""Giga Drain""; 3]; [""Mud Slap""; 4]; [""Grass Pledge""; 4]; [""Withdraw""; 1]; [""Razor Leaf""; 2]; [""Bite""; 2]; [""Leech Seed""; 2]; [""Crunch""; 3]; [""Leaf Storm""; 3]; [""Seed Bomb""; 4]]",4,"[""Grass""]","[""Forest""; ""Plains""]"
"""Grotle""","""https://archives.bulbagarden.net/media/upload/f/f8/0388Grotle.png""","[""Male""; ""Female""]",2,5,1,3,2,5,2,4,2,4,4,2,"[""Overgrow""]","[[""Tackle""; 0]; [""Absorb""; 1]; [""Curse""; 2]; [""Mega Drain""; 2]; [""Synthesis""; 2]; [""Giga Drain""; 3]; [""Superpower""; 4]; [""Grass Pledge""; 4]; [""Withdraw""; 1]; [""Razor Leaf""; 2]; [""Bite""; 2]; [""Leech Seed""; 2]; [""Crunch""; 3]; [""Leaf Storm""; 3]; [""Grassy Terrain""; 4]]",4,"[""Grass""]","[""Forest""; ""Plains""]"
"""Torterra""","""https://archives.bulbagarden.net/media/upload/a/ac/0389Torterra.png""","[""Male""; ""Female""]",3,6,2,4,3,6,2,5,2,5,5,3,"[""Overgrow""]","[[""Tackle""; 0]; [""Absorb""; 1]; [""Bite""; 2]; [""Earthquake""; 2]; [""Synthesis""; 2]; [""Wood Hammer""; 3]; [""Giga Drain""; 3]; [""Outrage""; 4]; [""Frenzy Plant""; 4]; [""Withdraw""; 1]; [""Razor Leaf""; 2]; [""Curse""; 2]; [""Mega Drain""; 2]; [""Leech Seed""; 2]; [""Crunch""; 3]; [""Leaf Storm""; 3]; [""Wide Guard""; 4]]",4,"[""Grass""; ""Ground""]","[""Forest""; ""Plains""]"
"""Chimchar""","""https://archives.bulbagarden.net/media/upload/9/91/0390Chimchar.png""","[""Male""; ""Female""]",2,4,2,4,1,3,2,4,1,3,3,0,"[""Blaze""]","[[""Leer""; 0]; [""Ember""; 1]; [""Fury Swipes""; 2]; [""Nasty Plot""; 2]; [""Façade""; 2]; [""Acrobatics""; 3]; [""Flamethrower""; 3]; [""Fake Out""; 4]; [""Scratch""; 0]; [""Taunt""; 1]; [""Flame Wheel""; 2]; [""Torment""; 2]; [""Fire Spin""; 2]; [""Slack Off""; 3]; [""Helping Hand""; 4]; [""Fire Pledge""; 4]]",4,"[""Fire""]","[""Mountain""]"
"""Monferno""","""https://archives.bulbagarden.net/media/upload/5/52/0391Monferno.png""","[""Male""; ""Female""]",2,5,2,5,2,4,2,5,2,4,4,2,"[""Blaze""]","[[""Scratch""; 0]; [""Ember""; 1]; [""Mach Punch""; 2]; [""Flame Wheel""; 2]; [""Torment""; 2]; [""Fire Spin""; 2]; [""Slack Off""; 3]; [""Fire Punch""; 4]; [""Fire Pledge""; 4]; [""Leer""; 0]; [""Taunt""; 1]; [""Fury Swipes""; 2]; [""Feint""; 2]; [""Close Combat""; 3]; [""Acrobatics""; 3]; [""Flare Blitz""; 3]; [""Thunder Punch""; 4]]",4,"[""Fire""; ""Fighting""]","[""Mountain""]"
"""Infernape""","""https://archives.bulbagarden.net/media/upload/8/82/0392Infernape.png""","[""Male""; ""Female""]",3,6,3,6,2,5,3,6,2,5,5,3,"[""Blaze""]","[[""Scratch""; 0]; [""Ember""; 1]; [""Mach Punch""; 2]; [""Flame Wheel""; 2]; [""Punishment""; 2]; [""Fire Spin""; 2]; [""Slack Off""; 3]; [""Fire Punch""; 4]; [""Fire Pledge""; 4]; [""Leer""; 0]; [""Taunt""; 1]; [""Fury Swipes""; 2]; [""Feint""; 2]; [""Close Combat""; 3]; [""Acrobatics""; 3]; [""Flare Blitz""; 3]; [""Endure""; 4]; [""Blast Burn""; 4]; [""Calm Mind""; 3]; [""Dual Punch""; 4]]",4,"[""Fire""; ""Fighting""]","[""Mountain""]"
"""Piplup""","""https://archives.bulbagarden.net/media/upload/b/ba/0393Piplup.png""","[""Male""; ""Female""]",2,4,1,3,2,4,2,4,2,4,3,1,"[""Torrent""]","[[""Pound""; 0]; [""Bubble""; 1]; [""Peck""; 2]; [""Bide""; 2]; [""Brine""; 2]; [""Mist""; 3]; [""Hydro Pump""; 3]; [""Flail""; 4]; [""Growl""; 0]; [""Water Sport""; 1]; [""Bubble Beam""; 2]; [""Fury Attack""; 2]; [""Whirlpool""; 2]; [""Drill Peck""; 3]; [""Icy Wind""; 4]; [""Water Pledge""; 4]]",4,"[""Water""]","[""Ocean""; ""Freshwater""; ""Snow""]"
"""Prinplup""","""https://archives.bulbagarden.net/media/upload/a/ac/0394Prinplup.png""","[""Male""; ""Female""]",2,4,2,4,2,4,2,5,2,5,4,2,"[""Torrent""]","[[""Growl""; 0]; [""Bubble""; 1]; [""Peck""; 2]; [""Bubble Beam""; 2]; [""Fury Attack""; 2]; [""Whirlpool""; 2]; [""Drill Peck""; 3]; [""Agility""; 4]; [""Water Pledge""; 4]; [""Tackle""; 0]; [""Water Sport""; 1]; [""Metal Claw""; 2]; [""Bide""; 2]; [""Brine""; 2]; [""Mist""; 3]; [""Hydro Pump""; 4] ; [""Feather Dance""; 4]]",4,"[""Water""]","[""Ocean""; ""Freshwater""; ""Snow""]"
"""Empoleon""","""https://archives.bulbagarden.net/media/upload/7/7f/0395Empoleon.png""","[""Male""; ""Female""]",2,5,2,4,2,4,3,6,3,6,5,3,"[""Torrent""]","[[""Tackle""; 0]; [""Bubble""; 1]; [""Peck""; 2]; [""Bubble Beam""; 2]; [""Fury Attack""; 2]; [""Aqua Jet""; 2]; [""Mist""; 3]; [""Hydro Pump""; 3]; [""Aqua Ring""; 4]; [""Growl""; 0]; [""Swords Dance""; 1]; [""Metal Claw""; 2]; [""Swagger""; 2]; [""Brine""; 2]; [""Whirlpool""; 2]; [""Drill Peck""; 3]; [""Iron Defense""; 4]; [""Hydro Cannon""; 4]]",4,"[""Water""; ""Steel""]","[""Ocean""; ""Freshwater""; ""Snow""]"
"""Starly""","""https://archives.bulbagarden.net/media/upload/9/9b/0396Starly.png""","[""Male""; ""Female""]",2,4,2,4,1,3,1,3,1,3,3,0,"[""Keen Eye""]","[[""Growl""; 0]; [""Quick Attack""; 1]; [""Double Team; 2]; [""Whirlwind""; 2]; [""Take Down""; 2]; [""Brave Bird""; 3]; [""Astonish""; 4]; [""Uproar""; 4]; [""Tackle""; 0]; [""Wing Attack""; 1]; [""Endeavor""; 2]; [""Aerial Ace""; 2]; [""Agility""; 3]; [""Final Gambit""; 3]; [""Work Up""; 4]]",4,"[""Normal""; ""Flying""]","[""Forest""; ""Plains""; ""City""]"
"""Staravia""","""https://archives.bulbagarden.net/media/upload/8/87/0397Staravia.png""","[""Male""; ""Female""]",2,5,2,5,2,4,1,3,1,3,4,2,"[""Intimidate""]","[[""Growl""; 0]; [""Quick Attack""; 1]; [""Double Team; 2]; [""Whirlwind""; 2]; [""Take Down""; 2]; [""Brave Bird""; 3]; [""Revenge""; 4]; [""Detect""; 4]; [""Tackle""; 0]; [""Wing Attack""; 1]; [""Endeavor""; 2]; [""Aerial Ace""; 2]; [""Agility""; 3]; [""Final Gambit""; 3]; [""Uproar""; 4]]",4,"[""Normal""; ""Flying""]","[""Forest""; ""Plains""; ""City""]"
"""Staraptor""","""https://archives.bulbagarden.net/media/upload/3/3c/0398Staraptor.png""","[""Male""; ""Female""]",3,7,3,6,2,5,2,4,2,4,5,3,"[""Intimidate""]","[[""Growl""; 0]; [""Quick Attack""; 1]; [""Double Team; 2]; [""Whirlwind""; 2]; [""Take Down""; 2]; [""Agility""; 3]; [""Final Gambit""; 4]; [""Roost""; 4]; [""Tackle""; 0]; [""Wing Attack""; 1]; [""Endeavor""; 2]; [""Aerial Ace""; 2]; [""Close Combat""; 3]; [""Brave Bird; 3]; [""Twister""; 4]; [""Steel Wing""; 4]]",4,"[""Normal""; ""Flying""]","[""Forest""; ""Plains""; ""City""]"
"""Bidoof""","""https://archives.bulbagarden.net/media/upload/7/70/0399Bidoof.png""","[""Male""; ""Female""]",2,4,1,3,1,3,1,3,1,3,3,0,"[""Simple""; ""Unaware""]","[[""Tackle""; 0]; [""Defense Curl""; 1]; [""Headbutt; 2]; [""Yawn""; 2]; [""Amnesia""; 2]; [""Agility""; 3]; [""Sword Dance""; 3]; [""Superpower""; 3]; [""Water Sport""; 4]; [""Last Resort""; 4]; [""Growl""; 1]; [""Take Down""; 1]; [""Hyper Fang""; 2]; [""Crunch""; 2]; [""Rollout""; 2]; [""Super Fang""; 3]; [""Curse""; 3]; [""Mud-Slap""; 4]]",4,"[""Normal""]","[""Forest""; ""Plains""]"
